contact_id;address_line1;address_line2;locality;region;postcode;country;phone_no;email
6919;Simon határút 724.;;Kapuvár;Gyõr-Moson-Sopron;9054;HU;-8718;pdbaby@mac.com
6920;Olivér tere 32.;;Budapest;Pest;9054;HU;-8911;thassine@verizon.net
6921;Jakab lépcsõ 78.;;Szeged;Csongrád;9054;HU;-8784;sakusha@optonline.net
6922;Vilmos liget 7.;;Budapest;Pest;9054;HU;-4206;fviegas@att.net
6923;Novák országút 525.;;Sopron;Gyõr-Moson-Sopron;9054;HU;-2968;stevelim@outlook.com
6924;Zétény határút 529.;;Veszprém;Veszprém;9054;HU;-10263;mlewan@aol.com
6925;Török út 1. 42. emelet;;Kaposvár;Somogy;9054;HU;-1811;dmouse@att.net
6926;Péter körút 00. 73. emelet;;Zalaegerszeg;Zala;9054;HU;-3548;gtaylor@outlook.com
6927;Nagy sétaút 748.;;Budapest;Pest;9054;HU;-4000;kostas@icloud.com
6928;Szilágyi üdülõpart 07.;;Rétság;Nógrád;9054;HU;-4099;parents@mac.com
6929;Boglárka játszótér 87. 78. ajtó;;Budapest;Pest;9054;HU;-9252;pjacklam@icloud.com
6930;Halász kert 43. 89. emelet;;Budapest;Pest;9054;HU;-6075;sekiya@gmail.com
6931;Panna útja 34.;;Budapest;Pest;9054;HU;-5667;skoch@icloud.com
6932;Szalai gát 572. 63. ajtó;;Budapest;Pest;9054;HU;-10225;phyruxus@mac.com
6933;Boglárka kert 2. 62. emelet;;Körmend;Baranya;9054;HU;-5224;isorashi@mac.com
6934;Rácz gát 601. 38. emelet;;Pécs;Baranya;9054;HU;-7679;dwsauder@sbcglobal.net
6935;Patrícia gát 04. 00. ajtó;;Szeged;Csongrád;9054;HU;-5882;jyoliver@verizon.net
6936;Szücs part 45.;;Nagykanizsa;Zala;9054;HU;-9669;kludge@gmail.com
6937;Péter ösvény 60. 73. emelet;;Budapest;Pest;9054;HU;-7899;sabren@mac.com
6938;Balázs lakótelep 48. 89. emelet;;Budapest;Pest;9054;HU;-3256;reeds@gmail.com
6939;Szandra határsor 900.;;Budapest;Pest;9054;HU;-2417;mxiao@att.net
6940;Balázs part 2. 97. ajtó;;Budapest;Pest;9054;HU;-4904;leslie@verizon.net
6941;Kristóf körút 19.;;Eger;Heves;9054;HU;-9002;ilikered@live.com
6942;Dobos köz 7.;;Szeged;Csongrád;9054;HU;-1973;janusfury@live.com
6943;Balázs játszótér 46.;;Budapest;Pest;9054;HU;-2472;ovprit@live.com
6944;Martina átjáró 86. 10. emelet;;Budapest;Pest;9054;HU;-3427;luebke@yahoo.com
6945;Veres rakpart 040. 06. ajtó;;Szombathely;Pest;9054;HU;-7894;lridener@live.com
6946;Illés lakótelep 0. 55. emelet;;Budapest;Pest;9054;HU;-3244;ateniese@yahoo.com
6947;Somogyi pincesor 579.;;Polgárdi;Fejér;9054;HU;-6957;openldap@hotmail.com
6948;Csonka üdülõpart 590.;;Szeged;Csongrád;9054;HU;-2434;jpflip@yahoo.com
6949;Sándor út 8.;;Szekszárd;Tolna;9054;HU;-5175;brickbat@hotmail.com
6950;Farkas tér 58. 81. ajtó;;Miskolc;Borsod-Abaúj-Zemplén;9054;HU;-5306;phizntrg@aol.com
6951;Bence liget 23. 87. emelet;;Budapest;Pest;9054;HU;-4459;nweaver@mac.com
6952;Zétény híd 95. 14. ajtó;;Budapest;Pest;9054;HU;-9068;shazow@hotmail.com
6953;Balog híd 3. 17. ajtó;;Dunaújváros;Fejér;9054;HU;-6539;hoyer@optonline.net
6954;Fehér sor 2. 58. emelet;;Dabas;Pest;9054;HU;-2569;nweaver@msn.com
6955;Boglárka park 10. 93. emelet;;Érd;Pest;9054;HU;-5632;larry@att.net
6956;Boglárka rakpart 12.;;Budapest;Pest;9054;HU;-6710;naoya@sbcglobal.net
6957;Mirella part 8. 84. emelet;;Derecske;Hajdú-Bihar;9054;HU;-5452;yruan@aol.com
6958;Benedek határút 42. 98. emelet;;Sellye;Baranya;9054;HU;-8997;keijser@verizon.net
6959;Vilmos sétaút 21. 50. emelet;;Sopron;Gyõr-Moson-Sopron;9054;HU;-5917;harpes@gmail.com
6960;Barnabás fasor 31. 96. emelet;;Budapest;Pest;9054;HU;-6365;hillct@verizon.net
6961;Adél sugárút 48.;;Hajdúhadház;Hajdú-Bihar;9054;HU;-8475;drolsky@live.com
6962;Barna körút 972. 22. emelet;;Salgótarján;Nógrád;9054;HU;-4302;lukka@verizon.net
6963;Attila lejtõ 810.;;Budapest;Pest;9054;HU;-4860;euice@outlook.com
6964;Katinka forduló 94. 24. ajtó;;Kistelek;Csongrád;9054;HU;-9006;camenisch@mac.com
6965;Tamás fasor 50.;;Tab;Somogy;9054;HU;-5413;nicktrig@yahoo.com
6966;Takács tér 69. 34. ajtó;;Budapest;Pest;9054;HU;-4637;iapetus@att.net
6967;Oláh árok 4.;;Székesfehérvár;Fejér;9054;HU;-2551;pplinux@yahoo.com
6968;Orsós út 13. 23. emelet;;Budapest;Pest;9054;HU;-5580;fangorn@att.net
6969;Bodnár útja 41. 07. emelet;;Budapest;Pest;9054;HU;-4762;dhwon@yahoo.com
6970;Fehér köz 0.;;Salgótarján;Nógrád;9054;HU;-8537;munson@me.com
6971;Patrícia kert 06.;;Szekszárd;Tolna;9054;HU;-5827;errxn@comcast.net
6972;Budai ösvény 72. 06. ajtó;;Budapest;Pest;9054;HU;-2071;kalpol@verizon.net
6973;Géza fasor 58. 33. ajtó;;Budapest;Pest;9054;HU;-8536;sonnen@icloud.com
6974;János park 699. 37. ajtó;;Salgótarján;Nógrád;9054;HU;-4069;kawasaki@me.com
6975;Szilágyi sétány 12.;;Tét;Gyõr-Moson-Sopron;9054;HU;-4788;grdschl@live.com
6976;Olivér lépcsõ 879.;;Szombathely;Pest;9054;HU;-4439;heine@live.com
6977;Gitta sétaút 403. 22. emelet;;Budapest;Pest;9054;HU;-2466;michiel@sbcglobal.net
6978;Martina körtér 471.;;Dunaújváros;Fejér;9054;HU;-10230;mwitte@gmail.com
6979;Fekete dûlõsor 18.;;Sümeg;Bács-Kiskun;9054;HU;-1978;jacks@att.net
6980;Orbán sor 66.;;Budapest;Pest;9054;HU;-9463;mschwartz@me.com
6981;Borbély út 73.;;Tolna;Tolna;9054;HU;-7120;tfinniga@hotmail.com
6982;Jázmin dûlõút 797.;;Budapest;Pest;9054;HU;-9607;mallanmba@sbcglobal.net
6983;Albert gát 43. 91. emelet;;Kaposvár;Somogy;9054;HU;-1554;bachmann@outlook.com
6984;Izabella sétány 95. 39. emelet;;Pásztó;Nógrád;9054;HU;-1202;citizenl@optonline.net
6985;Judit park 1.;;Szombathely;Pest;9054;HU;-9902;report@sbcglobal.net
6986;Alexa sétány 4. 71. ajtó;;Budapest;Pest;9054;HU;-3738;empathy@yahoo.com
6987;Bálint erdõsor 98.;;Budapest;Pest;9054;HU;-7615;jonas@hotmail.com
6988;Márton orom 13.;;Pécs;Baranya;9054;HU;-8242;lamprecht@optonline.net
6989;Török lejtõ 75. 44. emelet;;Szolnok;Somogy;9054;HU;-9025;suresh@comcast.net
6990;Dorottya átjáró 32.;;Hódmezõvásárhely;Csongrád;9054;HU;-3348;avalon@me.com
6991;Szonja határsor 861.;;Budapest;Pest;9054;HU;-6952;helger@hotmail.com
6992;Balog sugárút 0. 15. emelet;;Budapest;Pest;9054;HU;-4007;rsmartin@mac.com
6993;Soós orom 355. 18. emelet;;Budapest;Pest;9054;HU;-9159;yangyan@att.net
6994;Budai erdõsor 44.;;Budapest;Pest;9054;HU;-7251;crobles@aol.com
6995;Zita átjáró 99.;;Eger;Heves;9054;HU;-5735;eimear@gmail.com
6996;Gábor útja 954. 06. ajtó;;Budapest;Pest;9054;HU;-4801;barnett@comcast.net
6997;Jenõ rakpart 32.;;Budapest;Pest;9054;HU;-10148;engelen@icloud.com
6998;Rácz lakótelep 7.;;Kecskemét;Bács-Kiskun;9054;HU;-4060;chaki@msn.com
6999;Olivér sétaút 04.;;Monor;Pest;9054;HU;-5392;tamas@yahoo.ca
7000;Nikoletta átjáró 23. 47. ajtó;;Kaposvár;Somogy;9054;HU;-2258;conteb@att.net
7001;Albert tere 181. 64. emelet;;Budapest;Pest;9054;HU;-10026;darin@hotmail.com
7002;Valéria útja 505.;;Budapest;Pest;9054;HU;-5235;bader@optonline.net
7003;Dalma fasor 50.;;Vásárosnamény;Szabolcs-Szatmár-Bereg;9054;HU;-7654;cisugrad@outlook.com
7004;Valéria erdõsor 02. 06. emelet;;Budapest;Pest;9054;HU;-7657;kwilliams@yahoo.ca
7005;Hegedûs park 632. 22. emelet;;Budapest;Pest;9054;HU;-7686;ajlitt@att.net
7006;Gáspár sétaút 02. 01. ajtó;;Budapest;Pest;9054;HU;-2221;breegster@icloud.com
7007;Kíra tér 97. 93. ajtó;;Balassagyarmat;Nógrád;9054;HU;-7229;majordick@me.com
7008;Takács üdülõpart 58.;;Budapest;Pest;9054;HU;-3535;sakusha@att.net
7009;Horváth út 552. 61. emelet;;Budapest;Pest;9054;HU;-3374;milton@outlook.com
7010;Boróka üdülõpart 30.;;Zalaegerszeg;Zala;9054;HU;-9002;pedwards@verizon.net
7011;Dorottya köz 02.;;Budapest;Pest;9054;HU;-10143;subir@yahoo.ca
7012;Géza körönd 1. 98. ajtó;;Tatabánya;Komárom-Esztergom;9054;HU;-5024;satch@hotmail.com
7013;Zsolt lakótelep 54. 07. emelet;;Budapest;Pest;9054;HU;-8943;odlyzko@aol.com
7014;Kiss körönd 46. 01. emelet;;Budapest;Pest;9054;HU;-9773;chrisk@sbcglobal.net
7015;Deák udvar 155. 02. ajtó;;Nagykanizsa;Zala;9054;HU;-5294;pgolle@verizon.net
7016;Zétény lejáró 63.;;Dunaújváros;Fejér;9054;HU;-3190;stecoop@comcast.net
7017;Zita országút 79.;;Tamási;Tolna;9054;HU;-2388;crypt@verizon.net
7018;Barta országút 018.;;Budapest;Pest;9054;HU;-2067;sartak@msn.com
7019;Vilmos pincesor 70. 18. emelet;;Miskolc;Borsod-Abaúj-Zemplén;9054;HU;-4388;jginspace@comcast.net
7020;Hunor körút 37. 86. ajtó;;Tatabánya;Komárom-Esztergom;9054;HU;-4894;jfmulder@verizon.net
7021;Soós lejtõ 15. 60. emelet;;Törökszentmiklós;Somogy;9054;HU;-1645;matty@yahoo.com
7022;Liliána lakótelep 70.;;Miskolc;Borsod-Abaúj-Zemplén;9054;HU;-6792;timlinux@yahoo.com
7023;Balázs árok 8.;;Szeged;Csongrád;9054;HU;-5928;jeffcovey@live.com
7024;Szabó út 62. 88. ajtó;;Budapest;Pest;9054;HU;-5438;daveed@att.net
7025;Flóra körút 767.;;Szekszárd;Tolna;9054;HU;-9214;aprakash@gmail.com
7026;Barna határsor 2. 01. ajtó;;Budapest;Pest;9054;HU;-3301;glenz@verizon.net
7027;Imre üdülõpart 1. 96. emelet;;Bóly;Bács-Kiskun;9054;HU;-3201;bjornk@yahoo.com
7028;Barna körönd 78. 18. ajtó;;Budapest;Pest;9054;HU;-9701;nichoj@att.net
7029;Mia sor 42. 42. ajtó;;Budapest;Pest;9054;HU;-8169;ijackson@yahoo.ca
7030;Patrik határút 317.;;Budapest;Pest;9054;HU;-7990;aschmitz@yahoo.ca
7031;Noel játszótér 757.;;Eger;Heves;9054;HU;-8697;tubajon@outlook.com
7032;Rebeka játszótér 345. 39. emelet;;Szombathely;Pest;9054;HU;-5361;brbarret@comcast.net
7033;Bendegúz árok 294.;;Budapest;Pest;9054;HU;-1714;notaprguy@msn.com
7034;Dudás köz 96. 66. emelet;;Budapest;Pest;9054;HU;-8040;facet@optonline.net
7035;Maja erdõsor 79. 76. ajtó;;Pécs;Baranya;9054;HU;-2197;dwendlan@yahoo.com
7036;Judit dûlõút 09.;;Budapest;Pest;9054;HU;-5735;raides@sbcglobal.net
7037;Székely köz 17.;;Budapest;Pest;9054;HU;-1818;nasarius@optonline.net
7038;Kerekes erdõsor 23.;;Érd;Pest;9054;HU;-9048;reeds@att.net
7039;Sándor sétaút 76. 77. emelet;;Záhony;Szabolcs-Szatmár-Bereg;9054;HU;-10806;doormat@att.net
7040;Adél park 27. 36. emelet;;Budapest;Pest;9054;HU;-9975;evans@optonline.net
7041;Benedek orom 79. 49. ajtó;;Budapest;Pest;9054;HU;-10038;suresh@sbcglobal.net
7042;Fekete gát 52. 46. emelet;;Budapest;Pest;9054;HU;-10139;gavollink@mac.com
7043;Szücs lépcsõ 59. 28. emelet;;Budapest;Pest;9054;HU;-4039;houle@yahoo.ca
7044;Adél udvar 47. 62. emelet;;Budapest;Pest;9054;HU;-9190;odlyzko@yahoo.com
7045;Albert tér 49.;;Tatabánya;Komárom-Esztergom;9054;HU;-4007;mlewan@att.net
7046;Pataki orom 07.;;Veszprém;Veszprém;9054;HU;-9097;ehood@outlook.com
7047;Bence tér 0. 33. emelet;;Budapest;Pest;9054;HU;-4361;bjornk@icloud.com
7048;Takács tér 125.;;Budapest;Pest;9054;HU;-5882;alias@aol.com
7049;Váradi tér 36.;;Budapest;Pest;9054;HU;-9758;ebassi@aol.com
7050;Csonka dûlõsor 8. 14. ajtó;;Budapest;Pest;9054;HU;-8610;michiel@sbcglobal.net
7051;Balog sétaút 613. 53. ajtó;;Gyõr;Tolna;9054;HU;-6486;wikinerd@sbcglobal.net
7052;Johanna erdõsor 238.;;Szeged;Csongrád;9054;HU;-2881;rcwil@yahoo.ca
7053;Ernõ híd 73.;;Zalaszentgrót;Zala;9054;HU;-10169;sjmuir@gmail.com
7054;Pásztor orom 336.;;Budapest;Pest;9054;HU;-8272;dhwon@me.com
7055;Hajdu lakótelep 56.;;Kõszeg;Békés;9054;HU;-7502;singh@att.net
7056;László erdõsor 40. 72. ajtó;;Budapest;Pest;9054;HU;-10490;mrobshaw@aol.com
7057;Maja mélyút 06.;;Pécs;Baranya;9054;HU;-6935;kudra@outlook.com
7058;Vass határsor 34.;;Érd;Pest;9054;HU;-5874;danneng@yahoo.ca
7059;Vincze híd 6. 93. emelet;;Budapest;Pest;9054;HU;-8564;darin@icloud.com
7060;Oláh árok 029. 71. ajtó;;Vasvár;Vas;9054;HU;-2647;benits@yahoo.ca
7061;Henrietta mélyút 64. 10. emelet;;Budapest;Pest;9054;HU;-10192;benits@optonline.net
7062;Bettina part 1. 88. ajtó;;Dunaújváros;Fejér;9054;HU;-6452;boomzilla@msn.com
7063;Andrea fasor 5.;;Hajdúszoboszló;Hajdú-Bihar;9054;HU;-8304;hstiles@icloud.com
7064;Kelemen erdõsor 0. 07. ajtó;;Budapest;Pest;9054;HU;-4910;tokuhirom@yahoo.ca
7065;Lukács udvar 29.;;Veszprém;Veszprém;9054;HU;-3514;sakusha@att.net
7066;Fanni sétány 69. 04. emelet;;Budapest;Pest;9054;HU;-2981;burniske@yahoo.ca
7067;Biró körút 42.;;Budapest;Pest;9054;HU;-1485;pereinar@mac.com
7068;Lívia dûlõsor 549. 86. emelet;;Nyíregyháza;Szabolcs-Szatmár-Bereg;9054;HU;-3994;gbacon@yahoo.ca
7069;Attila útja 60. 66. ajtó;;Budapest;Pest;9054;HU;-5289;geekgrl@yahoo.com
7070;Vass forduló 8.;;Budapest;Pest;9054;HU;-4151;ahmad@aol.com
7071;Bence átjáró 85.;;Tata;Komárom-Esztergom;9054;HU;-1940;bmcmahon@yahoo.ca
7072;Király turistaút 99. 62. ajtó;;Budapest;Pest;9054;HU;-3427;nicktrig@msn.com
7073;Barnabás mélyút 118.;;Budapest;Pest;9054;HU;-5769;mdielmann@me.com
7074;Hegedüs park 2. 15. emelet;;Barcs;Somogy;9054;HU;-9184;pgolle@verizon.net
7075;Hunor sétány 35. 71. ajtó;;Budapest;Pest;9054;HU;-6749;niknejad@aol.com
7076;Sára határsor 4. 62. emelet;;Mór;Tolna;9054;HU;-7218;british@yahoo.com
7077;Kelemen útja 15. 46. ajtó;;Pétervására;Heves;9054;HU;-9798;bryanw@msn.com
7078;Kata híd 44.;;Szombathely;Pest;9054;HU;-8786;aegreene@sbcglobal.net
7079;Máté gát 7. 40. emelet;;Budapest;Pest;9054;HU;-4177;torgox@gmail.com
7080;Katona út 7.;;Budapest;Pest;9054;HU;-8433;mjewell@gmail.com
7081;Szervác dûlõút 8. 20. emelet;;Budapest;Pest;9054;HU;-4133;dalamb@outlook.com
7082;Szabina üdülõpart 70.;;Dunaújváros;Fejér;9054;HU;-8548;epeeist@msn.com
7083;Géza lakótelep 57.;;Hódmezõvásárhely;Csongrád;9054;HU;-5367;redingtn@yahoo.com
7084;Endre turistaút 67. 68. emelet;;Dunaújváros;Fejér;9054;HU;-2101;chrisk@gmail.com
7085;Gál körönd 61.;;Budapest;Pest;9054;HU;-8822;barlow@yahoo.ca
7086;Milán híd 050. 11. emelet;;Budapest;Pest;9054;HU;-9008;chaikin@yahoo.ca
7087;Pál lejáró 34. 52. ajtó;;Szeged;Csongrád;9054;HU;-4601;mbswan@me.com
7088;Vincze lépcsõ 907. 07. emelet;;Budapest;Pest;9054;HU;-5645;bmcmahon@live.com
7089;Zoltán pincesor 43. 22. ajtó;;Hódmezõvásárhely;Csongrád;9054;HU;-1757;matthijs@verizon.net
7090;Kornél út 6.;;Budapest;Pest;9054;HU;-3972;bcevc@msn.com
7091;Balogh lakótelep 94.;;Budapest;Pest;9054;HU;-8596;ullman@att.net
7092;Faragó part 27. 24. emelet;;Budapest;Pest;9054;HU;-4517;dwendlan@yahoo.ca
7093;Henriett liget 6.;;Zalaegerszeg;Zala;9054;HU;-3832;carroll@gmail.com
7094;Bendegúz forduló 60. 53. emelet;;Kapuvár;Gyõr-Moson-Sopron;9054;HU;-4908;jeteve@yahoo.ca
7095;Lukács sétaút 50. 71. emelet;;Salgótarján;Nógrád;9054;HU;-8293;report@att.net
7096;Balog utca 805.;;Budapest;Pest;9054;HU;-2013;violinhi@me.com
7097;Illés körönd 677.;;Budapest;Pest;9054;HU;-7187;frosal@outlook.com
7098;Kata turistaút 899. 76. ajtó;;Budapest;Pest;9054;HU;-7375;chrisj@aol.com
7099;Boros turistaút 6. 86. emelet;;Budapest;Pest;9054;HU;-4524;tjensen@live.com
7100;Bettina mélyút 87.;;Hódmezõvásárhely;Csongrád;9054;HU;-2601;oster@icloud.com
7101;Linda erdõsor 5.;;Zalaegerszeg;Zala;9054;HU;-9969;chaffar@sbcglobal.net
7102;Deák dûlõsor 40. 31. emelet;;Budapest;Pest;9054;HU;-9912;drjlaw@yahoo.com
7103;Rácz liget 96.;;Kecskemét;Bács-Kiskun;9054;HU;-4279;mbalazin@yahoo.com
7104;Szandra orom 58. 62. ajtó;;Nagykanizsa;Zala;9054;HU;-9396;qrczak@comcast.net
7105;Jenõ kert 66.;;Budapest;Pest;9054;HU;-5944;cparis@comcast.net
7106;Barta körtér 597.;;Szigetszentmiklós;Pest;9054;HU;-6936;rcwil@mac.com
7107;Pintér gát 174. 82. ajtó;;Zalaegerszeg;Zala;9054;HU;-8762;gtewari@yahoo.com
7108;Ernõ tér 47. 67. ajtó;;Budapest;Pest;9054;HU;-4040;carmena@att.net
7109;Vincze sor 2.;;Kaposvár;Somogy;9054;HU;-1847;salesgeek@me.com
7110;Kevin sétány 5.;;Pásztó;Nógrád;9054;HU;-9400;zavadsky@mac.com
7111;Ádám lépcsõ 4. 67. emelet;;Tatabánya;Komárom-Esztergom;9054;HU;-6487;petersen@optonline.net
7112;Tamás híd 67. 33. emelet;;Tokaj;Komárom-Esztergom;9054;HU;-10073;rwelty@yahoo.ca
7113;Boróka mélyút 97.;;Budapest;Pest;9054;HU;-10067;pajas@gmail.com
7114;Halász dûlõút 474.;;Budapest;Pest;9054;HU;-6600;mhouston@me.com
7115;Kerekes dûlõsor 11. 58. ajtó;;Budapest;Pest;9054;HU;-7451;gastown@hotmail.com
7116;Horváth liget 550. 39. emelet;;Budapest;Pest;9054;HU;-2783;jwarren@optonline.net
7117;Julianna orom 642. 97. emelet;;Budapest;Pest;9054;HU;-6701;carcus@icloud.com
7118;Szabó part 88. 77. ajtó;;Nagykanizsa;Zala;9054;HU;-10422;cliffski@live.com
7119;Dorián liget 6. 45. emelet;;Debrecen;Hajdú-Bihar;9054;HU;-3866;hyper@optonline.net
7120;Kis sugárút 85. 05. emelet;;Budapest;Pest;9054;HU;-4581;mavilar@aol.com
7121;Hajdu országút 03. 67. emelet;;Szombathely;Pest;9054;HU;-4770;kourai@att.net
7122;Deák üdülõpart 70. 41. emelet;;Budapest;Pest;9054;HU;-6573;studyabr@optonline.net
7123;Mészáros utca 67. 28. emelet;;Gárdony;Fejér;9054;HU;-9785;dieman@icloud.com
7124;Henriett turistaút 27. 31. emelet;;Nagykáta;Pest;9054;HU;-5632;tskirvin@icloud.com
7125;Marianna rakpart 05.;;Szolnok;Somogy;9054;HU;-9995;jigsaw@me.com
7126;Kelemen park 352. 97. ajtó;;Budapest;Pest;9054;HU;-5790;rattenbt@gmail.com
7127;Boros forduló 78. 88. ajtó;;Tamási;Tolna;9054;HU;-6335;gavinls@hotmail.com
7128;Bálint kert 7.;;Szeged;Csongrád;9054;HU;-7631;salesgeek@me.com
7129;Dorina határsor 9.;;Budapest;Pest;9054;HU;-8886;malin@comcast.net
7130;Szabó körönd 75.;;Érd;Pest;9054;HU;-8741;jguyer@verizon.net
7131;Fekete mélyút 57. 18. ajtó;;Tatabánya;Komárom-Esztergom;9054;HU;-6239;dbindel@gmail.com
7132;Adél körút 8. 72. emelet;;Budapest;Pest;9054;HU;-6671;specprog@yahoo.com
7133;Julianna liget 78.;;Székesfehérvár;Fejér;9054;HU;-8452;dbanarse@aol.com
7134;Zsolt lejáró 347.;;Bonyhád;Borsod-Abaúj-Zemplén;9054;HU;-4039;sassen@verizon.net
7135;Hanga pincesor 9.;;Budapest;Pest;9054;HU;-3124;heidrich@icloud.com
7136;Erzsébet út 01. 04. emelet;;Budapest;Pest;9054;HU;-1919;singer@att.net
7137;Lívia gát 03. 11. ajtó;;Budapest;Pest;9054;HU;-10299;rattenbt@comcast.net
7138;Szervác dûlõsor 4.;;Budapest;Pest;9054;HU;-3566;jonathan@att.net
7139;Tamás körtér 073. 27. emelet;;Miskolc;Borsod-Abaúj-Zemplén;9054;HU;-6293;munge@yahoo.com
7140;Borbély sétány 064.;;Budapest;Pest;9054;HU;-6964;alfred@live.com
7141;Gábor park 4.;;Szolnok;Somogy;9054;HU;-2701;campware@yahoo.com
7142;Gáspár utca 791.;;Eger;Heves;9054;HU;-1506;koudas@live.com
7143;Németh park 6.;;Budapest;Pest;9054;HU;-9230;cderoove@mac.com
7144;Richárd dûlõsor 33. 51. ajtó;;Szombathely;Pest;9054;HU;-4709;amimojo@outlook.com
7145;Kovács utca 3. 88. emelet;;Nagyatád;Somogy;9054;HU;-1470;presoff@mac.com
7146;Mészáros köz 436. 07. emelet;;Budapest;Pest;9054;HU;-9053;teverett@aol.com
7147;Zita turistaút 282.;;Salgótarján;Nógrád;9054;HU;-7010;psichel@live.com
7148;Bendegúz sugárút 407.;;Budapest;Pest;9054;HU;-4561;lamky@sbcglobal.net
7149;Péter árok 64.;;Budapest;Pest;9054;HU;-7134;conteb@hotmail.com
7150;Hegedûs park 80.;;Miskolc;Borsod-Abaúj-Zemplén;9054;HU;-2298;alastair@yahoo.ca
7151;Szalai körtér 28.;;Ráckeve;Pest;9054;HU;-5167;matty@me.com
7152;Richárd lejtõ 7. 16. emelet;;Záhony;Szabolcs-Szatmár-Bereg;9054;HU;-1837;msherr@verizon.net
7153;Liza fasor 62. 83. emelet;;Mosonmagyaróvár;Gyõr-Moson-Sopron;9054;HU;-5858;stevelim@hotmail.com
7154;Tamás sor 2.;;Budapest;Pest;9054;HU;-10170;slaff@gmail.com
7155;Szõke körtér 7. 58. ajtó;;Budapest;Pest;9054;HU;-8522;kidehen@att.net
7156;Zsombor lejáró 56.;;Budapest;Pest;9054;HU;-2995;jshirley@att.net
7157;Dudás tere 4. 35. ajtó;;Tiszaújváros;Borsod-Abaúj-Zemplén;9054;HU;-9501;comdig@yahoo.com
7158;Katona tere 54. 02. ajtó;;Budapest;Pest;9054;HU;-8682;conteb@hotmail.com
7159;Kata rakpart 80.;;Pécs;Baranya;9054;HU;-7756;janneh@att.net
7160;Aranka tere 26. 55. ajtó;;Budapest;Pest;9054;HU;-3767;rjones@yahoo.com
7161;Orbán orom 10.;;Budapest;Pest;9054;HU;-8641;bescoto@me.com
7162;Bodnár híd 2.;;Budapest;Pest;9054;HU;-2656;carreras@yahoo.ca
7163;Antal gát 4.;;Budapest;Pest;9054;HU;-7808;fwitness@live.com
7164;Sára lépcsõ 06.;;Tatabánya;Komárom-Esztergom;9054;HU;-6452;sassen@gmail.com
7165;Liliána üdülõpart 33.;;Budapest;Pest;9054;HU;-9402;dougj@me.com
7166;Jónás park 0. 64. ajtó;;Hajdúhadház;Hajdú-Bihar;9054;HU;-9856;dobey@outlook.com
7167;Mia lakótelep 86.;;Sopron;Gyõr-Moson-Sopron;9054;HU;-6042;pgottsch@icloud.com
7168;Áron határút 25.;;Budapest;Pest;9054;HU;-5056;harpes@verizon.net
7169;Hunor köz 64.;;Keszthely;Zala;9054;HU;-9987;jkegl@optonline.net
7170;Lengyel liget 988. 12. ajtó;;Budapest;Pest;9054;HU;-8142;nullchar@yahoo.com
7171;Endre tér 82. 23. ajtó;;Hajdúnánás;Hajdú-Bihar;9054;HU;-10030;ismail@icloud.com
7172;Tamás körtér 741. 80. emelet;;Sárospatak;Borsod-Abaúj-Zemplén;9054;HU;-3374;andrewik@optonline.net
7173;Gáspár átjáró 65.;;Várpalota;Veszprém;9054;HU;-9843;calin@outlook.com
7174;Alexa sor 49. 10. emelet;;Budapest;Pest;9054;HU;-3292;meder@outlook.com
7175;Kovács erdõsor 1. 25. emelet;;Budapest;Pest;9054;HU;-7328;torgox@yahoo.com
7176;Milla dûlõút 616. 79. ajtó;;Pilisvörösvár;Pest;9054;HU;-5876;bryam@sbcglobal.net
7177;Németh pincesor 367.;;Budapest;Pest;9054;HU;-5749;ntegrity@outlook.com
7178;Szabó körtér 75.;;Budapest;Pest;9054;HU;-9812;oster@optonline.net
7179;Fazekas üdülõpart 07. 23. ajtó;;Mórahalom;Bács-Kiskun;9054;HU;-6362;fraser@icloud.com
7180;Pál körút 13. 44. ajtó;;Szentes;Csongrád;9054;HU;-4711;jfmulder@outlook.com
7181;Bodnár országút 036. 81. emelet;;Zirc;Veszprém;9054;HU;-5659;aegreene@icloud.com
7182;Emõke orom 42.;;Budapest;Pest;9054;HU;-4806;formis@yahoo.com
7183;Anikó körút 9. 76. emelet;;Budapest;Pest;9054;HU;-9734;klaudon@msn.com
7184;Katinka utca 95.;;Budapest;Pest;9054;HU;-7622;jgoerzen@icloud.com
7185;Mihály tér 25. 18. ajtó;;Jászapáti;Jász-Nagykun-Szolnok;9054;HU;-7226;wojciech@gmail.com
7186;Ármin körtér 683. 03. ajtó;;Budapest;Pest;9054;HU;-9577;mwandel@sbcglobal.net
7187;Mia lejáró 17.;;Budapest;Pest;9054;HU;-6970;boftx@comcast.net
7188;Illés kert 698. 20. ajtó;;Budapest;Pest;9054;HU;-2172;techie@comcast.net
7189;Bence part 790. 84. ajtó;;Martonvásár;Fejér;9054;HU;-9253;kdawson@optonline.net
7190;Szûcs lejtõ 63.;;Kecskemét;Bács-Kiskun;9054;HU;-7768;drjlaw@verizon.net
7191;Tamás dûlõsor 49.;;Tiszaújváros;Borsod-Abaúj-Zemplén;9054;HU;-9683;bebing@aol.com
7192;Milla körtér 065.;;Budapest;Pest;9054;HU;-5904;mschilli@gmail.com
7193;László fasor 78. 38. emelet;;Budapest;Pest;9054;HU;-10333;steve@comcast.net
7194;Váradi erdõsor 910.;;Budapest;Pest;9054;HU;-5835;gtaylor@live.com
